index,word1,word2,word3,word4,dataset_name,part,id1,id2,id3,id4,id_num
440,heavy,heavier,quick,quicker,gram3-comparative,syntactic,[3082],[11907],[4248],[19059],4
441,heavy,heavier,safe,safer,gram3-comparative,syntactic,[3082],[11907],[3647],[13726],4
443,heavy,heavier,short,shorter,gram3-comparative,syntactic,[3082],[11907],[2460],[7820],4
444,heavy,heavier,simple,simpler,gram3-comparative,syntactic,[3082],[11907],[3722],[16325],4
445,heavy,heavier,slow,slower,gram3-comparative,syntactic,[3082],[11907],[4030],[12430],4
446,heavy,heavier,small,smaller,gram3-comparative,syntactic,[3082],[11907],[2235],[3760],4
447,heavy,heavier,smart,smarter,gram3-comparative,syntactic,[3082],[11907],[6047],[25670],4
448,heavy,heavier,strong,stronger,gram3-comparative,syntactic,[3082],[11907],[2844],[6428],4
449,heavy,heavier,tall,taller,gram3-comparative,syntactic,[3082],[11907],[4206],[12283],4
450,heavy,heavier,tight,tighter,gram3-comparative,syntactic,[3082],[11907],[4389],[12347],4
452,heavy,heavier,warm,warmer,gram3-comparative,syntactic,[3082],[11907],[4010],[16676],4
453,heavy,heavier,weak,weaker,gram3-comparative,syntactic,[3082],[11907],[5410],[15863],4
454,heavy,heavier,wide,wider,gram3-comparative,syntactic,[3082],[11907],[2898],[7289],4
455,heavy,heavier,young,younger,gram3-comparative,syntactic,[3082],[11907],[2402],[3920],4
456,heavy,heavier,bad,worse,gram3-comparative,syntactic,[3082],[11907],[2919],[4788],4
457,heavy,heavier,big,bigger,gram3-comparative,syntactic,[3082],[11907],[2502],[7046],4
458,heavy,heavier,bright,brighter,gram3-comparative,syntactic,[3082],[11907],[4408],[16176],4
459,heavy,heavier,cheap,cheaper,gram3-comparative,syntactic,[3082],[11907],[10036],[16269],4
460,heavy,heavier,cold,colder,gram3-comparative,syntactic,[3082],[11907],[3147],[21399],4
461,heavy,heavier,cool,cooler,gram3-comparative,syntactic,[3082],[11907],[4658],[14976],4
462,heavy,heavier,deep,deeper,gram3-comparative,syntactic,[3082],[11907],[2784],[6748],4
463,heavy,heavier,easy,easier,gram3-comparative,syntactic,[3082],[11907],[3733],[6082],4
464,heavy,heavier,fast,faster,gram3-comparative,syntactic,[3082],[11907],[3435],[5514],4
465,heavy,heavier,good,better,gram3-comparative,syntactic,[3082],[11907],[2204],[2488],4
466,heavy,heavier,great,greater,gram3-comparative,syntactic,[3082],[11907],[2307],[3618],4
467,heavy,heavier,hard,harder,gram3-comparative,syntactic,[3082],[11907],[2524],[6211],4
468,high,higher,hot,hotter,gram3-comparative,syntactic,[2152],[3020],[2980],[22302],4
469,high,higher,large,larger,gram3-comparative,syntactic,[2152],[3020],[2312],[3469],4
470,high,higher,long,longer,gram3-comparative,syntactic,[2152],[3020],[2146],[2936],4
471,high,higher,loud,louder,gram3-comparative,syntactic,[2152],[3020],[5189],[10989],4
472,high,higher,low,lower,gram3-comparative,syntactic,[2152],[3020],[2659],[2896],4
473,high,higher,new,newer,gram3-comparative,syntactic,[2152],[3020],[2047],[10947],4
474,high,higher,old,older,gram3-comparative,syntactic,[2152],[3020],[2214],[3080],4
475,high,higher,quick,quicker,gram3-comparative,syntactic,[2152],[3020],[4248],[19059],4
476,high,higher,safe,safer,gram3-comparative,syntactic,[2152],[3020],[3647],[13726],4
478,high,higher,short,shorter,gram3-comparative,syntactic,[2152],[3020],[2460],[7820],4
479,high,higher,simple,simpler,gram3-comparative,syntactic,[2152],[3020],[3722],[16325],4
480,high,higher,slow,slower,gram3-comparative,syntactic,[2152],[3020],[4030],[12430],4
481,high,higher,small,smaller,gram3-comparative,syntactic,[2152],[3020],[2235],[3760],4
482,high,higher,smart,smarter,gram3-comparative,syntactic,[2152],[3020],[6047],[25670],4
483,high,higher,strong,stronger,gram3-comparative,syntactic,[2152],[3020],[2844],[6428],4
484,high,higher,tall,taller,gram3-comparative,syntactic,[2152],[3020],[4206],[12283],4
485,high,higher,tight,tighter,gram3-comparative,syntactic,[2152],[3020],[4389],[12347],4
487,high,higher,warm,warmer,gram3-comparative,syntactic,[2152],[3020],[4010],[16676],4
488,high,higher,weak,weaker,gram3-comparative,syntactic,[2152],[3020],[5410],[15863],4
489,high,higher,wide,wider,gram3-comparative,syntactic,[2152],[3020],[2898],[7289],4
490,high,higher,young,younger,gram3-comparative,syntactic,[2152],[3020],[2402],[3920],4
491,high,higher,bad,worse,gram3-comparative,syntactic,[2152],[3020],[2919],[4788],4
492,high,higher,big,bigger,gram3-comparative,syntactic,[2152],[3020],[2502],[7046],4
493,high,higher,bright,brighter,gram3-comparative,syntactic,[2152],[3020],[4408],[16176],4
494,high,higher,cheap,cheaper,gram3-comparative,syntactic,[2152],[3020],[10036],[16269],4
495,high,higher,cold,colder,gram3-comparative,syntactic,[2152],[3020],[3147],[21399],4
496,high,higher,cool,cooler,gram3-comparative,syntactic,[2152],[3020],[4658],[14976],4
497,high,higher,deep,deeper,gram3-comparative,syntactic,[2152],[3020],[2784],[6748],4
498,high,higher,easy,easier,gram3-comparative,syntactic,[2152],[3020],[3733],[6082],4
499,high,higher,fast,faster,gram3-comparative,syntactic,[2152],[3020],[3435],[5514],4
500,high,higher,good,better,gram3-comparative,syntactic,[2152],[3020],[2204],[2488],4
501,high,higher,great,greater,gram3-comparative,syntactic,[2152],[3020],[2307],[3618],4
502,high,higher,hard,harder,gram3-comparative,syntactic,[2152],[3020],[2524],[6211],4
503,high,higher,heavy,heavier,gram3-comparative,syntactic,[2152],[3020],[3082],[11907],4
504,hot,hotter,large,larger,gram3-comparative,syntactic,[2980],[22302],[2312],[3469],4
505,hot,hotter,long,longer,gram3-comparative,syntactic,[2980],[22302],[2146],[2936],4
506,hot,hotter,loud,louder,gram3-comparative,syntactic,[2980],[22302],[5189],[10989],4
507,hot,hotter,low,lower,gram3-comparative,syntactic,[2980],[22302],[2659],[2896],4
508,hot,hotter,new,newer,gram3-comparative,syntactic,[2980],[22302],[2047],[10947],4
509,hot,hotter,old,older,gram3-comparative,syntactic,[2980],[22302],[2214],[3080],4
510,hot,hotter,quick,quicker,gram3-comparative,syntactic,[2980],[22302],[4248],[19059],4
511,hot,hotter,safe,safer,gram3-comparative,syntactic,[2980],[22302],[3647],[13726],4
513,hot,hotter,short,shorter,gram3-comparative,syntactic,[2980],[22302],[2460],[7820],4
514,hot,hotter,simple,simpler,gram3-comparative,syntactic,[2980],[22302],[3722],[16325],4
515,hot,hotter,slow,slower,gram3-comparative,syntactic,[2980],[22302],[4030],[12430],4
516,hot,hotter,small,smaller,gram3-comparative,syntactic,[2980],[22302],[2235],[3760],4
517,hot,hotter,smart,smarter,gram3-comparative,syntactic,[2980],[22302],[6047],[25670],4
518,hot,hotter,strong,stronger,gram3-comparative,syntactic,[2980],[22302],[2844],[6428],4
519,hot,hotter,tall,taller,gram3-comparative,syntactic,[2980],[22302],[4206],[12283],4
520,hot,hotter,tight,tighter,gram3-comparative,syntactic,[2980],[22302],[4389],[12347],4
522,hot,hotter,warm,warmer,gram3-comparative,syntactic,[2980],[22302],[4010],[16676],4
523,hot,hotter,weak,weaker,gram3-comparative,syntactic,[2980],[22302],[5410],[15863],4
524,hot,hotter,wide,wider,gram3-comparative,syntactic,[2980],[22302],[2898],[7289],4
525,hot,hotter,young,younger,gram3-comparative,syntactic,[2980],[22302],[2402],[3920],4
526,hot,hotter,bad,worse,gram3-comparative,syntactic,[2980],[22302],[2919],[4788],4
527,hot,hotter,big,bigger,gram3-comparative,syntactic,[2980],[22302],[2502],[7046],4
528,hot,hotter,bright,brighter,gram3-comparative,syntactic,[2980],[22302],[4408],[16176],4
529,hot,hotter,cheap,cheaper,gram3-comparative,syntactic,[2980],[22302],[10036],[16269],4
530,hot,hotter,cold,colder,gram3-comparative,syntactic,[2980],[22302],[3147],[21399],4
531,hot,hotter,cool,cooler,gram3-comparative,syntactic,[2980],[22302],[4658],[14976],4
532,hot,hotter,deep,deeper,gram3-comparative,syntactic,[2980],[22302],[2784],[6748],4
533,hot,hotter,easy,easier,gram3-comparative,syntactic,[2980],[22302],[3733],[6082],4
534,hot,hotter,fast,faster,gram3-comparative,syntactic,[2980],[22302],[3435],[5514],4
535,hot,hotter,good,better,gram3-comparative,syntactic,[2980],[22302],[2204],[2488],4
536,hot,hotter,great,greater,gram3-comparative,syntactic,[2980],[22302],[2307],[3618],4
537,hot,hotter,hard,harder,gram3-comparative,syntactic,[2980],[22302],[2524],[6211],4
538,hot,hotter,heavy,heavier,gram3-comparative,syntactic,[2980],[22302],[3082],[11907],4
539,hot,hotter,high,higher,gram3-comparative,syntactic,[2980],[22302],[2152],[3020],4
540,large,larger,long,longer,gram3-comparative,syntactic,[2312],[3469],[2146],[2936],4
541,large,larger,loud,louder,gram3-comparative,syntactic,[2312],[3469],[5189],[10989],4
542,large,larger,low,lower,gram3-comparative,syntactic,[2312],[3469],[2659],[2896],4
543,large,larger,new,newer,gram3-comparative,syntactic,[2312],[3469],[2047],[10947],4
544,large,larger,old,older,gram3-comparative,syntactic,[2312],[3469],[2214],[3080],4
545,large,larger,quick,quicker,gram3-comparative,syntactic,[2312],[3469],[4248],[19059],4
546,large,larger,safe,safer,gram3-comparative,syntactic,[2312],[3469],[3647],[13726],4
548,large,larger,short,shorter,gram3-comparative,syntactic,[2312],[3469],[2460],[7820],4
549,large,larger,simple,simpler,gram3-comparative,syntactic,[2312],[3469],[3722],[16325],4
550,large,larger,slow,slower,gram3-comparative,syntactic,[2312],[3469],[4030],[12430],4
551,large,larger,small,smaller,gram3-comparative,syntactic,[2312],[3469],[2235],[3760],4
552,large,larger,smart,smarter,gram3-comparative,syntactic,[2312],[3469],[6047],[25670],4
553,large,larger,strong,stronger,gram3-comparative,syntactic,[2312],[3469],[2844],[6428],4
554,large,larger,tall,taller,gram3-comparative,syntactic,[2312],[3469],[4206],[12283],4
555,large,larger,tight,tighter,gram3-comparative,syntactic,[2312],[3469],[4389],[12347],4
557,large,larger,warm,warmer,gram3-comparative,syntactic,[2312],[3469],[4010],[16676],4
558,large,larger,weak,weaker,gram3-comparative,syntactic,[2312],[3469],[5410],[15863],4
559,large,larger,wide,wider,gram3-comparative,syntactic,[2312],[3469],[2898],[7289],4
560,large,larger,young,younger,gram3-comparative,syntactic,[2312],[3469],[2402],[3920],4
561,large,larger,bad,worse,gram3-comparative,syntactic,[2312],[3469],[2919],[4788],4
562,large,larger,big,bigger,gram3-comparative,syntactic,[2312],[3469],[2502],[7046],4
563,large,larger,bright,brighter,gram3-comparative,syntactic,[2312],[3469],[4408],[16176],4
564,large,larger,cheap,cheaper,gram3-comparative,syntactic,[2312],[3469],[10036],[16269],4
565,large,larger,cold,colder,gram3-comparative,syntactic,[2312],[3469],[3147],[21399],4
566,large,larger,cool,cooler,gram3-comparative,syntactic,[2312],[3469],[4658],[14976],4
567,large,larger,deep,deeper,gram3-comparative,syntactic,[2312],[3469],[2784],[6748],4
568,large,larger,easy,easier,gram3-comparative,syntactic,[2312],[3469],[3733],[6082],4
569,large,larger,fast,faster,gram3-comparative,syntactic,[2312],[3469],[3435],[5514],4
570,large,larger,good,better,gram3-comparative,syntactic,[2312],[3469],[2204],[2488],4
571,large,larger,great,greater,gram3-comparative,syntactic,[2312],[3469],[2307],[3618],4
572,large,larger,hard,harder,gram3-comparative,syntactic,[2312],[3469],[2524],[6211],4
573,large,larger,heavy,heavier,gram3-comparative,syntactic,[2312],[3469],[3082],[11907],4
574,large,larger,high,higher,gram3-comparative,syntactic,[2312],[3469],[2152],[3020],4
575,large,larger,hot,hotter,gram3-comparative,syntactic,[2312],[3469],[2980],[22302],4
576,long,longer,loud,louder,gram3-comparative,syntactic,[2146],[2936],[5189],[10989],4
577,long,longer,low,lower,gram3-comparative,syntactic,[2146],[2936],[2659],[2896],4
578,long,longer,new,newer,gram3-comparative,syntactic,[2146],[2936],[2047],[10947],4
579,long,longer,old,older,gram3-comparative,syntactic,[2146],[2936],[2214],[3080],4
580,long,longer,quick,quicker,gram3-comparative,syntactic,[2146],[2936],[4248],[19059],4
581,long,longer,safe,safer,gram3-comparative,syntactic,[2146],[2936],[3647],[13726],4
583,long,longer,short,shorter,gram3-comparative,syntactic,[2146],[2936],[2460],[7820],4
584,long,longer,simple,simpler,gram3-comparative,syntactic,[2146],[2936],[3722],[16325],4
585,long,longer,slow,slower,gram3-comparative,syntactic,[2146],[2936],[4030],[12430],4
586,long,longer,small,smaller,gram3-comparative,syntactic,[2146],[2936],[2235],[3760],4
587,long,longer,smart,smarter,gram3-comparative,syntactic,[2146],[2936],[6047],[25670],4
588,long,longer,strong,stronger,gram3-comparative,syntactic,[2146],[2936],[2844],[6428],4
589,long,longer,tall,taller,gram3-comparative,syntactic,[2146],[2936],[4206],[12283],4
590,long,longer,tight,tighter,gram3-comparative,syntactic,[2146],[2936],[4389],[12347],4
592,long,longer,warm,warmer,gram3-comparative,syntactic,[2146],[2936],[4010],[16676],4
593,long,longer,weak,weaker,gram3-comparative,syntactic,[2146],[2936],[5410],[15863],4
594,long,longer,wide,wider,gram3-comparative,syntactic,[2146],[2936],[2898],[7289],4
595,long,longer,young,younger,gram3-comparative,syntactic,[2146],[2936],[2402],[3920],4
596,long,longer,bad,worse,gram3-comparative,syntactic,[2146],[2936],[2919],[4788],4
597,long,longer,big,bigger,gram3-comparative,syntactic,[2146],[2936],[2502],[7046],4
598,long,longer,bright,brighter,gram3-comparative,syntactic,[2146],[2936],[4408],[16176],4
599,long,longer,cheap,cheaper,gram3-comparative,syntactic,[2146],[2936],[10036],[16269],4
600,long,longer,cold,colder,gram3-comparative,syntactic,[2146],[2936],[3147],[21399],4
601,long,longer,cool,cooler,gram3-comparative,syntactic,[2146],[2936],[4658],[14976],4
602,long,longer,deep,deeper,gram3-comparative,syntactic,[2146],[2936],[2784],[6748],4
603,long,longer,easy,easier,gram3-comparative,syntactic,[2146],[2936],[3733],[6082],4
604,long,longer,fast,faster,gram3-comparative,syntactic,[2146],[2936],[3435],[5514],4
605,long,longer,good,better,gram3-comparative,syntactic,[2146],[2936],[2204],[2488],4
606,long,longer,great,greater,gram3-comparative,syntactic,[2146],[2936],[2307],[3618],4
607,long,longer,hard,harder,gram3-comparative,syntactic,[2146],[2936],[2524],[6211],4
608,long,longer,heavy,heavier,gram3-comparative,syntactic,[2146],[2936],[3082],[11907],4
609,long,longer,high,higher,gram3-comparative,syntactic,[2146],[2936],[2152],[3020],4
610,long,longer,hot,hotter,gram3-comparative,syntactic,[2146],[2936],[2980],[22302],4
611,long,longer,large,larger,gram3-comparative,syntactic,[2146],[2936],[2312],[3469],4
612,loud,louder,low,lower,gram3-comparative,syntactic,[5189],[10989],[2659],[2896],4
613,loud,louder,new,newer,gram3-comparative,syntactic,[5189],[10989],[2047],[10947],4
614,loud,louder,old,older,gram3-comparative,syntactic,[5189],[10989],[2214],[3080],4
615,loud,louder,quick,quicker,gram3-comparative,syntactic,[5189],[10989],[4248],[19059],4
616,loud,louder,safe,safer,gram3-comparative,syntactic,[5189],[10989],[3647],[13726],4
618,loud,louder,short,shorter,gram3-comparative,syntactic,[5189],[10989],[2460],[7820],4
619,loud,louder,simple,simpler,gram3-comparative,syntactic,[5189],[10989],[3722],[16325],4
620,loud,louder,slow,slower,gram3-comparative,syntactic,[5189],[10989],[4030],[12430],4
621,loud,louder,small,smaller,gram3-comparative,syntactic,[5189],[10989],[2235],[3760],4
622,loud,louder,smart,smarter,gram3-comparative,syntactic,[5189],[10989],[6047],[25670],4
623,loud,louder,strong,stronger,gram3-comparative,syntactic,[5189],[10989],[2844],[6428],4
624,loud,louder,tall,taller,gram3-comparative,syntactic,[5189],[10989],[4206],[12283],4
625,loud,louder,tight,tighter,gram3-comparative,syntactic,[5189],[10989],[4389],[12347],4
627,loud,louder,warm,warmer,gram3-comparative,syntactic,[5189],[10989],[4010],[16676],4
628,loud,louder,weak,weaker,gram3-comparative,syntactic,[5189],[10989],[5410],[15863],4
629,loud,louder,wide,wider,gram3-comparative,syntactic,[5189],[10989],[2898],[7289],4
630,loud,louder,young,younger,gram3-comparative,syntactic,[5189],[10989],[2402],[3920],4
631,loud,louder,bad,worse,gram3-comparative,syntactic,[5189],[10989],[2919],[4788],4
632,loud,louder,big,bigger,gram3-comparative,syntactic,[5189],[10989],[2502],[7046],4
633,loud,louder,bright,brighter,gram3-comparative,syntactic,[5189],[10989],[4408],[16176],4
634,loud,louder,cheap,cheaper,gram3-comparative,syntactic,[5189],[10989],[10036],[16269],4
635,loud,louder,cold,colder,gram3-comparative,syntactic,[5189],[10989],[3147],[21399],4
636,loud,louder,cool,cooler,gram3-comparative,syntactic,[5189],[10989],[4658],[14976],4
637,loud,louder,deep,deeper,gram3-comparative,syntactic,[5189],[10989],[2784],[6748],4
638,loud,louder,easy,easier,gram3-comparative,syntactic,[5189],[10989],[3733],[6082],4
639,loud,louder,fast,faster,gram3-comparative,syntactic,[5189],[10989],[3435],[5514],4
640,loud,louder,good,better,gram3-comparative,syntactic,[5189],[10989],[2204],[2488],4
641,loud,louder,great,greater,gram3-comparative,syntactic,[5189],[10989],[2307],[3618],4
642,loud,louder,hard,harder,gram3-comparative,syntactic,[5189],[10989],[2524],[6211],4
643,loud,louder,heavy,heavier,gram3-comparative,syntactic,[5189],[10989],[3082],[11907],4
644,loud,louder,high,higher,gram3-comparative,syntactic,[5189],[10989],[2152],[3020],4
645,loud,louder,hot,hotter,gram3-comparative,syntactic,[5189],[10989],[2980],[22302],4
646,loud,louder,large,larger,gram3-comparative,syntactic,[5189],[10989],[2312],[3469],4
647,loud,louder,long,longer,gram3-comparative,syntactic,[5189],[10989],[2146],[2936],4
648,low,lower,new,newer,gram3-comparative,syntactic,[2659],[2896],[2047],[10947],4
649,low,lower,old,older,gram3-comparative,syntactic,[2659],[2896],[2214],[3080],4
650,low,lower,quick,quicker,gram3-comparative,syntactic,[2659],[2896],[4248],[19059],4
651,low,lower,safe,safer,gram3-comparative,syntactic,[2659],[2896],[3647],[13726],4
653,low,lower,short,shorter,gram3-comparative,syntactic,[2659],[2896],[2460],[7820],4
654,low,lower,simple,simpler,gram3-comparative,syntactic,[2659],[2896],[3722],[16325],4
655,low,lower,slow,slower,gram3-comparative,syntactic,[2659],[2896],[4030],[12430],4
656,low,lower,small,smaller,gram3-comparative,syntactic,[2659],[2896],[2235],[3760],4
657,low,lower,smart,smarter,gram3-comparative,syntactic,[2659],[2896],[6047],[25670],4
658,low,lower,strong,stronger,gram3-comparative,syntactic,[2659],[2896],[2844],[6428],4
659,low,lower,tall,taller,gram3-comparative,syntactic,[2659],[2896],[4206],[12283],4
660,low,lower,tight,tighter,gram3-comparative,syntactic,[2659],[2896],[4389],[12347],4
662,low,lower,warm,warmer,gram3-comparative,syntactic,[2659],[2896],[4010],[16676],4
663,low,lower,weak,weaker,gram3-comparative,syntactic,[2659],[2896],[5410],[15863],4
664,low,lower,wide,wider,gram3-comparative,syntactic,[2659],[2896],[2898],[7289],4
665,low,lower,young,younger,gram3-comparative,syntactic,[2659],[2896],[2402],[3920],4
666,low,lower,bad,worse,gram3-comparative,syntactic,[2659],[2896],[2919],[4788],4
667,low,lower,big,bigger,gram3-comparative,syntactic,[2659],[2896],[2502],[7046],4
668,low,lower,bright,brighter,gram3-comparative,syntactic,[2659],[2896],[4408],[16176],4
669,low,lower,cheap,cheaper,gram3-comparative,syntactic,[2659],[2896],[10036],[16269],4
670,low,lower,cold,colder,gram3-comparative,syntactic,[2659],[2896],[3147],[21399],4
671,low,lower,cool,cooler,gram3-comparative,syntactic,[2659],[2896],[4658],[14976],4
672,low,lower,deep,deeper,gram3-comparative,syntactic,[2659],[2896],[2784],[6748],4
673,low,lower,easy,easier,gram3-comparative,syntactic,[2659],[2896],[3733],[6082],4
674,low,lower,fast,faster,gram3-comparative,syntactic,[2659],[2896],[3435],[5514],4
675,low,lower,good,better,gram3-comparative,syntactic,[2659],[2896],[2204],[2488],4
676,low,lower,great,greater,gram3-comparative,syntactic,[2659],[2896],[2307],[3618],4
677,low,lower,hard,harder,gram3-comparative,syntactic,[2659],[2896],[2524],[6211],4
678,low,lower,heavy,heavier,gram3-comparative,syntactic,[2659],[2896],[3082],[11907],4
679,low,lower,high,higher,gram3-comparative,syntactic,[2659],[2896],[2152],[3020],4
680,low,lower,hot,hotter,gram3-comparative,syntactic,[2659],[2896],[2980],[22302],4
681,low,lower,large,larger,gram3-comparative,syntactic,[2659],[2896],[2312],[3469],4
682,low,lower,long,longer,gram3-comparative,syntactic,[2659],[2896],[2146],[2936],4
683,low,lower,loud,louder,gram3-comparative,syntactic,[2659],[2896],[5189],[10989],4
684,new,newer,old,older,gram3-comparative,syntactic,[2047],[10947],[2214],[3080],4
685,new,newer,quick,quicker,gram3-comparative,syntactic,[2047],[10947],[4248],[19059],4
686,new,newer,safe,safer,gram3-comparative,syntactic,[2047],[10947],[3647],[13726],4
688,new,newer,short,shorter,gram3-comparative,syntactic,[2047],[10947],[2460],[7820],4
689,new,newer,simple,simpler,gram3-comparative,syntactic,[2047],[10947],[3722],[16325],4
690,new,newer,slow,slower,gram3-comparative,syntactic,[2047],[10947],[4030],[12430],4
691,new,newer,small,smaller,gram3-comparative,syntactic,[2047],[10947],[2235],[3760],4
692,new,newer,smart,smarter,gram3-comparative,syntactic,[2047],[10947],[6047],[25670],4
693,new,newer,strong,stronger,gram3-comparative,syntactic,[2047],[10947],[2844],[6428],4
694,new,newer,tall,taller,gram3-comparative,syntactic,[2047],[10947],[4206],[12283],4
695,new,newer,tight,tighter,gram3-comparative,syntactic,[2047],[10947],[4389],[12347],4
697,new,newer,warm,warmer,gram3-comparative,syntactic,[2047],[10947],[4010],[16676],4
698,new,newer,weak,weaker,gram3-comparative,syntactic,[2047],[10947],[5410],[15863],4
699,new,newer,wide,wider,gram3-comparative,syntactic,[2047],[10947],[2898],[7289],4
700,new,newer,young,younger,gram3-comparative,syntactic,[2047],[10947],[2402],[3920],4
701,new,newer,bad,worse,gram3-comparative,syntactic,[2047],[10947],[2919],[4788],4
702,new,newer,big,bigger,gram3-comparative,syntactic,[2047],[10947],[2502],[7046],4
703,new,newer,bright,brighter,gram3-comparative,syntactic,[2047],[10947],[4408],[16176],4
704,new,newer,cheap,cheaper,gram3-comparative,syntactic,[2047],[10947],[10036],[16269],4
705,new,newer,cold,colder,gram3-comparative,syntactic,[2047],[10947],[3147],[21399],4
706,new,newer,cool,cooler,gram3-comparative,syntactic,[2047],[10947],[4658],[14976],4
707,new,newer,deep,deeper,gram3-comparative,syntactic,[2047],[10947],[2784],[6748],4
708,new,newer,easy,easier,gram3-comparative,syntactic,[2047],[10947],[3733],[6082],4
709,new,newer,fast,faster,gram3-comparative,syntactic,[2047],[10947],[3435],[5514],4
710,new,newer,good,better,gram3-comparative,syntactic,[2047],[10947],[2204],[2488],4
711,new,newer,great,greater,gram3-comparative,syntactic,[2047],[10947],[2307],[3618],4
712,new,newer,hard,harder,gram3-comparative,syntactic,[2047],[10947],[2524],[6211],4
713,new,newer,heavy,heavier,gram3-comparative,syntactic,[2047],[10947],[3082],[11907],4
714,new,newer,high,higher,gram3-comparative,syntactic,[2047],[10947],[2152],[3020],4
715,new,newer,hot,hotter,gram3-comparative,syntactic,[2047],[10947],[2980],[22302],4
716,new,newer,large,larger,gram3-comparative,syntactic,[2047],[10947],[2312],[3469],4
717,new,newer,long,longer,gram3-comparative,syntactic,[2047],[10947],[2146],[2936],4
718,new,newer,loud,louder,gram3-comparative,syntactic,[2047],[10947],[5189],[10989],4
719,new,newer,low,lower,gram3-comparative,syntactic,[2047],[10947],[2659],[2896],4
720,old,older,quick,quicker,gram3-comparative,syntactic,[2214],[3080],[4248],[19059],4
721,old,older,safe,safer,gram3-comparative,syntactic,[2214],[3080],[3647],[13726],4
723,old,older,short,shorter,gram3-comparative,syntactic,[2214],[3080],[2460],[7820],4
724,old,older,simple,simpler,gram3-comparative,syntactic,[2214],[3080],[3722],[16325],4
725,old,older,slow,slower,gram3-comparative,syntactic,[2214],[3080],[4030],[12430],4
726,old,older,small,smaller,gram3-comparative,syntactic,[2214],[3080],[2235],[3760],4
727,old,older,smart,smarter,gram3-comparative,syntactic,[2214],[3080],[6047],[25670],4
728,old,older,strong,stronger,gram3-comparative,syntactic,[2214],[3080],[2844],[6428],4
729,old,older,tall,taller,gram3-comparative,syntactic,[2214],[3080],[4206],[12283],4
730,old,older,tight,tighter,gram3-comparative,syntactic,[2214],[3080],[4389],[12347],4
732,old,older,warm,warmer,gram3-comparative,syntactic,[2214],[3080],[4010],[16676],4
733,old,older,weak,weaker,gram3-comparative,syntactic,[2214],[3080],[5410],[15863],4
734,old,older,wide,wider,gram3-comparative,syntactic,[2214],[3080],[2898],[7289],4
735,old,older,young,younger,gram3-comparative,syntactic,[2214],[3080],[2402],[3920],4
736,old,older,bad,worse,gram3-comparative,syntactic,[2214],[3080],[2919],[4788],4
737,old,older,big,bigger,gram3-comparative,syntactic,[2214],[3080],[2502],[7046],4
738,old,older,bright,brighter,gram3-comparative,syntactic,[2214],[3080],[4408],[16176],4
739,old,older,cheap,cheaper,gram3-comparative,syntactic,[2214],[3080],[10036],[16269],4
740,old,older,cold,colder,gram3-comparative,syntactic,[2214],[3080],[3147],[21399],4
741,old,older,cool,cooler,gram3-comparative,syntactic,[2214],[3080],[4658],[14976],4
742,old,older,deep,deeper,gram3-comparative,syntactic,[2214],[3080],[2784],[6748],4
743,old,older,easy,easier,gram3-comparative,syntactic,[2214],[3080],[3733],[6082],4
744,old,older,fast,faster,gram3-comparative,syntactic,[2214],[3080],[3435],[5514],4
745,old,older,good,better,gram3-comparative,syntactic,[2214],[3080],[2204],[2488],4
746,old,older,great,greater,gram3-comparative,syntactic,[2214],[3080],[2307],[3618],4
747,old,older,hard,harder,gram3-comparative,syntactic,[2214],[3080],[2524],[6211],4
748,old,older,heavy,heavier,gram3-comparative,syntactic,[2214],[3080],[3082],[11907],4
749,old,older,high,higher,gram3-comparative,syntactic,[2214],[3080],[2152],[3020],4
750,old,older,hot,hotter,gram3-comparative,syntactic,[2214],[3080],[2980],[22302],4
751,old,older,large,larger,gram3-comparative,syntactic,[2214],[3080],[2312],[3469],4
752,old,older,long,longer,gram3-comparative,syntactic,[2214],[3080],[2146],[2936],4
753,old,older,loud,louder,gram3-comparative,syntactic,[2214],[3080],[5189],[10989],4
754,old,older,low,lower,gram3-comparative,syntactic,[2214],[3080],[2659],[2896],4
755,old,older,new,newer,gram3-comparative,syntactic,[2214],[3080],[2047],[10947],4
756,quick,quicker,safe,safer,gram3-comparative,syntactic,[4248],[19059],[3647],[13726],4
758,quick,quicker,short,shorter,gram3-comparative,syntactic,[4248],[19059],[2460],[7820],4
759,quick,quicker,simple,simpler,gram3-comparative,syntactic,[4248],[19059],[3722],[16325],4
760,quick,quicker,slow,slower,gram3-comparative,syntactic,[4248],[19059],[4030],[12430],4
761,quick,quicker,small,smaller,gram3-comparative,syntactic,[4248],[19059],[2235],[3760],4
762,quick,quicker,smart,smarter,gram3-comparative,syntactic,[4248],[19059],[6047],[25670],4
763,quick,quicker,strong,stronger,gram3-comparative,syntactic,[4248],[19059],[2844],[6428],4
764,quick,quicker,tall,taller,gram3-comparative,syntactic,[4248],[19059],[4206],[12283],4
765,quick,quicker,tight,tighter,gram3-comparative,syntactic,[4248],[19059],[4389],[12347],4
767,quick,quicker,warm,warmer,gram3-comparative,syntactic,[4248],[19059],[4010],[16676],4
768,quick,quicker,weak,weaker,gram3-comparative,syntactic,[4248],[19059],[5410],[15863],4
769,quick,quicker,wide,wider,gram3-comparative,syntactic,[4248],[19059],[2898],[7289],4
770,quick,quicker,young,younger,gram3-comparative,syntactic,[4248],[19059],[2402],[3920],4
771,quick,quicker,bad,worse,gram3-comparative,syntactic,[4248],[19059],[2919],[4788],4
