index,word1,word2,simi,dataset_name
745,dentist,colonel,-0.9644723092998955,simlex999
571,happiness,luck,-0.5506792058516197,simlex999
623,hip,lip,-0.7492163009404389,simlex999
708,friend,mother,-0.5193312434691746,simlex999
718,choice,vein,-0.8432601880877744,simlex999
262,door,corridor,-0.26854754440961337,simlex999
610,ballad,song,0.5256008359456634,simlex999
297,style,fashion,0.7283176593521419,simlex999
414,beer,champagne,-0.1180773249738768,simlex999
150,lady,gentleman,-0.33333333333333337,simlex999
787,kill,destroy,0.1849529780564263,simlex999
640,tobacco,cigarette,0.5193312434691744,simlex999
888,proclaim,announce,0.6614420062695923,simlex999
550,money,pearl,-0.6091954022988506,simlex999
790,ignore,avoid,0.38766980146290475,simlex999
488,man,sentry,-0.3688610240334378,simlex999
147,disease,infection,0.4461859979101357,simlex999
146,roof,ceiling,0.5360501567398117,simlex999
890,conclude,decide,0.5715778474399162,simlex999
930,withdraw,reject,0.2852664576802506,simlex999
873,pretend,imagine,0.722048066875653,simlex999
659,atom,carbon,-0.400208986415883,simlex999
348,wine,liquor,0.592476489028213,simlex999
463,father,brother,-0.17032392894461856,simlex999
325,worker,employer,0.07419017763845348,simlex999
186,victory,triumph,0.8286311389759664,simlex999
123,leg,arm,-0.4461859979101359,simlex999
852,argue,rationalize,-0.17032392894461856,simlex999
608,guy,partner,-0.3019853709508883,simlex999
143,taxi,cab,0.8746081504702192,simlex999
957,leave,wander,-0.3019853709508883,simlex999
197,decade,century,-0.32079414838035525,simlex999
609,area,corner,-0.6154649947753397,simlex999
279,man,uncle,-0.2288401253918496,simlex999
293,water,salt,-0.7763845350052246,simlex999
400,machine,engine,0.11807732497387669,simlex999
122,world,globe,0.34587251828631116,simlex999
183,hand,wrist,-0.2183908045977011,simlex999
202,house,apartment,0.1640543364681295,simlex999
438,intelligence,skill,0.07001044932079403,simlex999
246,eye,tear,-0.3061650992685476,simlex999
415,motor,boat,-0.5109717868338559,simlex999
921,argue,persuade,0.2539184952978055,simlex999
764,people,gun,-0.9059561128526645,simlex999
905,expand,grow,0.6802507836990592,simlex999
767,princess,island,-0.9853709508881923,simlex999
886,read,comprehend,-0.06583072100313492,simlex999
129,movie,film,0.8056426332288398,simlex999
637,apple,sauce,-0.7492163009404389,simlex999
402,alley,bowl,-0.7283176593521421,simlex999
783,multiply,divide,-0.6823406478578893,simlex999
976,give,steal,-0.9435736677115988,simlex999
735,island,task,-0.9853709508881923,simlex999
912,clarify,explain,0.6927899686520376,simlex999
219,tower,bell,-0.6509926854754442,simlex999
641,student,professor,-0.6405433646812957,simlex999
914,remind,forget,-0.8662486938349008,simlex999
751,formula,log,-0.6781609195402298,simlex999
972,attach,join,0.5715778474399162,simlex999
918,ignore,ask,-0.8244514106583072,simlex999
624,book,article,0.08672936259143138,simlex999
837,add,divide,-0.567398119122257,simlex999
759,gun,fur,-0.9853709508881923,simlex999
386,fun,football,-0.6363636363636364,simlex999
971,accept,deliver,-0.7178683385579937,simlex999
509,book,information,-0.0031347962382446415,simlex999
267,wall,brick,-0.07001044932079437,simlex999
942,become,seem,-0.4984326018808778,simlex999
441,brother,soul,-0.845350052246604,simlex999
496,shoulder,head,-0.33333333333333337,simlex999
112,book,text,0.27899686520376155,simlex999
691,nerve,brain,-0.2371995820271683,simlex999
232,water,ice,0.3040752351097178,simlex999
868,deserve,earn,0.1640543364681295,simlex999
607,author,reader,-0.7136886102403344,simlex999
671,gun,knife,-0.28526645768025083,simlex999
373,sun,sky,-0.5736677115987461,simlex999
980,portray,decide,-0.8014629049111808,simlex999
841,leave,remain,-0.5193312434691746,simlex999
233,bed,blanket,-0.41692789968652033,simlex999
784,plead,beg,0.8495297805642632,simlex999
676,arm,bone,-0.24764890282131657,simlex999
317,orthodontist,dentist,0.6802507836990592,simlex999
648,horse,ox,-0.41692789968652033,simlex999
410,mother,wife,-0.41692789968652033,simlex999
928,explore,discover,0.7241379310344827,simlex999
709,vitamin,iron,0.1118077324973874,simlex999
358,game,trick,-0.5632183908045978,simlex999
258,bone,jaw,-0.17659352142110762,simlex999
744,hymn,straw,-0.9644723092998955,simlex999
627,daughter,kid,-0.17659352142110762,simlex999
632,car,elevator,-0.8328108672936259,simlex999
282,communication,language,0.5130616509926853,simlex999
376,circumstance,situation,0.592476489028213,simlex999
384,room,bath,-0.35214211076280044,simlex999
224,car,highway,-0.3375130616509927,simlex999
952,lose,get,-0.8871473354231975,simlex999
813,understand,know,0.5130616509926853,simlex999
472,vessel,vein,0.028213166144200663,simlex999
347,father,daughter,-0.5005224660397074,simlex999
505,anatomy,biology,0.06583072100313458,simlex999
639,car,hose,-0.8662486938349008,simlex999
986,borrow,want,-0.6781609195402298,simlex999
927,owe,lend,-0.5632183908045978,simlex999
904,understand,listen,-0.07001044932079437,simlex999
619,breakfast,supper,-0.12852664576802508,simlex999
854,compare,analyze,0.6447230929989549,simlex999
802,take,obtain,0.4357366771159872,simlex999
645,box,cigar,-0.786833855799373,simlex999
845,appoint,elect,0.6593521421107627,simlex999
556,car,bridge,-0.8495297805642633,simlex999
956,accept,recommend,-0.47335423197492166,simlex999
577,denial,confession,-0.8328108672936259,simlex999
795,encourage,discourage,-0.7178683385579937,simlex999
85,delightful,wonderful,0.7596656217345872,simlex999
242,yard,inch,-0.2580982236154651,simlex999
698,street,car,-0.5506792058516197,simlex999
159,hand,thumb,-0.2371995820271683,simlex999
524,girl,child,0.0762800417972831,simlex999
35,bad,immoral,0.5444096133751306,simlex999
540,river,sea,0.14733542319749193,simlex999
170,storm,hurricane,0.2852664576802506,simlex999
654,proof,fact,0.4775339602925808,simlex999
889,acquire,obtain,0.7429467084639498,simlex999
874,satisfy,please,0.5548589341692789,simlex999
846,engage,marry,0.08672936259143138,simlex999
943,pretend,seem,-0.07001044932079437,simlex999
733,liquor,century,-0.9644723092998955,simlex999
95,laden,heavy,0.1849529780564263,simlex999
563,actor,singer,-0.10344827586206917,simlex999
240,hand,foot,-0.17659352142110762,simlex999
742,chapter,tail,-0.9853709508881923,simlex999
574,happiness,peace,0.21212121212121215,simlex999
690,fee,salary,-0.270637408568443,simlex999
460,sugar,honey,0.024033437826541215,simlex999
553,cab,bus,0.12225705329153591,simlex999
877,overcome,dominate,0.258098223615465,simlex999
206,dinner,breakfast,-0.35214211076280044,simlex999
392,lemon,tea,-0.7136886102403344,simlex999
794,lose,fail,0.48380355276906983,simlex999
397,emotion,passion,0.5653082549634272,simlex999
766,ankle,window,-0.9853709508881923,simlex999
847,ask,pray,-0.270637408568443,simlex999
217,church,choir,-0.43155694879832807,simlex999
4,hard,easy,-0.8495297805642633,simlex999
768,container,mouse,-0.9853709508881923,simlex999
642,baby,daughter,-0.0031347962382446415,simlex999
896,verify,justify,-0.1954022988505747,simlex999
612,word,page,-0.4378265412748171,simlex999
738,gun,trick,-0.9477533960292581,simlex999
546,people,party,-0.5882967607105538,simlex999
725,doctor,temper,-0.9477533960292581,simlex999
683,calf,bull,-0.017763845350052376,simlex999
98,hard,dense,0.1849529780564263,simlex999
804,imitate,portray,0.36259143155694873,simlex999
727,task,woman,-0.9059561128526645,simlex999
573,mood,emotion,0.6489028213166141,simlex999
406,guitar,drum,-0.2580982236154651,simlex999
502,administration,management,0.4670846394984325,simlex999
47,unnecessary,necessary,-0.9164054336468129,simlex999
32,nice,generous,-0.0031347962382446415,simlex999
779,listen,hear,0.6593521421107627,simlex999
839,acquire,get,0.7951933124346917,simlex999
200,window,door,-0.35214211076280044,simlex999
134,area,region,0.9310344827586208,simlex999
27,narrow,broad,-0.8014629049111808,simlex999
879,cooperate,participate,0.2957157784743989,simlex999
230,cloud,fog,0.20585161964472287,simlex999
489,aisle,hall,0.27899686520376155,simlex999
772,bath,balloon,-0.9644723092998955,simlex999
378,rhythm,melody,0.23092998955067912,simlex999
288,bed,crib,0.4775339602925808,simlex999
418,sinner,saint,-0.7136886102403344,simlex999
674,hen,turkey,0.23301985370950873,simlex999
391,leader,manager,0.4712643678160917,simlex999
592,journey,trip,0.8077324973876698,simlex999
498,car,carriage,0.024033437826541215,simlex999
138,sunset,sunrise,-0.5318704284221525,simlex999
62,crucial,important,0.7951933124346917,simlex999
471,bottom,side,-0.4984326018808778,simlex999
647,cup,cone,-0.38557993730407525,simlex999
128,teacher,instructor,0.8850574712643677,simlex999
975,communicate,pray,-0.3061650992685476,simlex999
520,camp,cabin,-0.17032392894461856,simlex999
838,kill,choke,-0.0198537095088821,simlex999
961,absorb,learn,0.09717868338557989,simlex999
64,childish,foolish,0.10135841170323912,simlex999
812,give,lend,0.4608150470219434,simlex999
14,hard,simple,-0.7596656217345873,simlex999
156,date,calendar,-0.12434691745036586,simlex999
40,confident,sure,0.6802507836990592,simlex999
492,oil,mink,-0.7910135841170324,simlex999
379,gut,nerve,-0.017763845350052376,simlex999
187,telephone,booth,-0.28944618599791017,simlex999
763,rice,boy,-0.9644723092998955,simlex999
216,boy,kid,0.5193312434691744,simlex999
791,carry,bring,0.1640543364681295,simlex999
52,necessary,important,0.4921630094043885,simlex999
878,behave,obey,0.4775339602925808,simlex999
337,sheep,cattle,-0.051201671891327294,simlex999
748,pupil,president,-0.8850574712643678,simlex999
719,hymn,conquest,-0.9059561128526645,simlex999
724,hole,agreement,-0.9853709508881923,simlex999
295,situation,condition,0.3270637408568442,simlex999
701,belief,impression,0.19540229885057459,simlex999
251,car,cab,0.502612330198537,simlex999
726,fraternity,door,-0.9059561128526645,simlex999
461,body,shoulder,-0.4461859979101359,simlex999
455,lake,swamp,-0.0198537095088821,simlex999
995,send,attend,-0.6990595611285266,simlex999
815,accept,acknowledge,0.38975966562173436,simlex999
862,kill,hang,-0.1180773249738768,simlex999
269,organ,liver,0.23719958202716818,simlex999
201,arm,wrist,-0.3019853709508883,simlex999
161,mud,dirt,0.4817136886102402,simlex999
555,finger,palm,-0.35214211076280044,simlex999
729,cent,size,-0.9644723092998955,simlex999
401,beach,sea,-0.07001044932079437,simlex999
702,bias,opinion,0.12225705329153591,simlex999
476,intelligence,insight,0.1849529780564263,simlex999
821,spend,save,-0.9331243469174504,simlex999
771,dollar,people,-0.9644723092998955,simlex999
105,terrific,mad,-0.9644723092998955,simlex999
565,bathroom,kitchen,-0.400208986415883,simlex999
389,apple,candy,-0.61337513061651,simlex999
1,smart,intelligent,0.8746081504702192,simlex999
936,give,borrow,-0.5841170323928944,simlex999
981,organize,become,-0.6781609195402298,simlex999
561,word,newspaper,-0.5318704284221525,simlex999
80,tiny,huge,-0.922675026123302,simlex999
205,creator,maker,0.9623824451410654,simlex999
34,weird,odd,0.8746081504702192,simlex999
775,log,bath,-0.9644723092998955,simlex999
508,formula,equation,0.6133751306165098,simlex999
427,king,princess,-0.36468129571577845,simlex999
454,apartment,furniture,-0.780564263322884,simlex999
366,goal,quest,0.17032392894461856,simlex999
91,unhappy,mad,0.19540229885057459,simlex999
339,ceiling,cathedral,-0.542319749216301,simlex999
897,assume,predict,-0.034482758620689835,simlex999
564,shelter,hut,0.3040752351097178,simlex999
345,lover,companion,0.1995820271682338,simlex999
776,bowl,tail,-0.9477533960292581,simlex999
241,alcohol,cocktail,0.3584117032392895,simlex999
13,bad,terrible,0.5778474399164053,simlex999
315,foot,head,-0.567398119122257,simlex999
600,molecule,air,-0.4106583072100314,simlex999
387,hill,cliff,-0.15360501567398122,simlex999
273,stomach,waist,0.1849529780564263,simlex999
166,death,burial,-0.017763845350052376,simlex999
840,participate,join,0.561128526645768,simlex999
991,portray,notify,-0.8850574712643678,simlex999
646,apartment,hotel,-0.35214211076280044,simlex999
818,keep,possess,0.6802507836990592,simlex999
484,birthday,date,0.013584117032392706,simlex999
979,comprehend,satisfy,-0.5151515151515151,simlex999
504,pollution,atmosphere,-0.1598746081504704,simlex999
831,succeed,try,-0.2163009404388715,simlex999
243,molecule,atom,0.29989550679205834,simlex999
566,cabin,hut,0.3166144200626959,simlex999
875,cherish,keep,-0.034482758620689835,simlex999
562,composer,writer,0.3270637408568442,simlex999
686,dog,horse,-0.5506792058516197,simlex999
189,motel,inn,0.6593521421107627,simlex999
782,vanish,disappear,1.0,simlex999
699,bell,door,-0.5882967607105538,simlex999
475,belief,concept,0.013584117032392706,simlex999
681,night,dawn,-0.43155694879832807,simlex999
510,boy,partner,-0.6509926854754442,simlex999
58,certain,sure,0.7115987460815045,simlex999
474,meat,sandwich,-0.5569487983281087,simlex999
560,cancer,sickness,0.6091954022988504,simlex999
856,go,allow,-0.2915360501567398,simlex999
747,hole,wife,-0.9059561128526645,simlex999
252,cat,lion,0.36259143155694873,simlex999
21,sharp,dull,-0.922675026123302,simlex999
313,grass,moss,-0.0031347962382446415,simlex999
459,driver,pilot,0.26436781609195403,simlex999
160,wood,log,0.4775339602925808,simlex999
276,noise,rattle,0.2413793103448274,simlex999
955,leave,ignore,-0.12434691745036586,simlex999
191,steak,meat,0.5130616509926853,simlex999
385,corporation,business,0.8369905956112851,simlex999
805,win,succeed,0.6029258098223615,simlex999
413,meter,yard,0.12225705329153591,simlex999
491,blood,marrow,-0.3375130616509927,simlex999
343,crime,fraud,0.13270637408568442,simlex999
769,wagon,container,-0.49425287356321845,simlex999
308,marijuana,herb,0.31034482758620685,simlex999
661,letter,paragraph,-0.21212121212121215,simlex999
130,bird,hawk,0.592476489028213,simlex999
663,steeple,chapel,0.43155694879832796,simlex999
871,appear,attend,0.26436781609195403,simlex999
99,recent,new,0.4252873563218389,simlex999
372,river,valley,-0.6990595611285266,simlex999
87,afraid,anxious,0.011494252873563093,simlex999
458,cloud,mist,0.34587251828631116,simlex999
330,man,father,-0.03866248693834906,simlex999
214,ball,basket,-0.6990595611285266,simlex999
466,rail,fence,0.042842215256008176,simlex999
121,student,pupil,0.9059561128526643,simlex999
614,politician,president,0.49425287356321834,simlex999
20,new,fresh,0.3793103448275861,simlex999
700,box,hat,-0.7763845350052246,simlex999
71,bizarre,strange,0.9101358411703235,simlex999
106,modest,flexible,-0.8432601880877744,simlex999
270,strength,might,0.42946708463949834,simlex999
860,create,build,0.7241379310344827,simlex999
435,body,stomach,-0.2267502612330199,simlex999
102,strange,sly,-0.6154649947753397,simlex999
2765,mend,repair,0.8674698795180722,SimVerb3500
231,leave,evacuate,0.4999999999999998,SimVerb3500
1106,lose,gamble,-0.6325301204819278,SimVerb3500
1791,judge,criticize,0.20080321285140568,SimVerb3500
1872,carry,haul,0.6666666666666667,SimVerb3500
1909,bring,take,-0.5763052208835342,SimVerb3500
2726,follow,go,-0.2670682730923696,SimVerb3500
1263,change,shift,0.3674698795180722,SimVerb3500
3340,snatch,stop,-0.8995983935742972,SimVerb3500
1929,hear,listen,0.33333333333333326,SimVerb3500
1896,holler,scream,0.5662650602409638,SimVerb3500
104,get,achieve,0.26706827309236925,SimVerb3500
2606,command,instruct,0.6004016064257027,SimVerb3500
1436,rearrange,fix,-0.534136546184739,SimVerb3500
2932,predict,determine,-0.10040160642570284,SimVerb3500
2895,sell,disown,-0.534136546184739,SimVerb3500
1507,argue,disprove,0.2991967871485943,SimVerb3500
1268,bluff,lie,0.433734939759036,SimVerb3500
1181,add,accumulate,0.7008032128514057,SimVerb3500
2683,control,stop,-0.29919678714859443,SimVerb3500
2114,search,find,-0.03413654618473916,SimVerb3500
1097,repair,replace,-0.46586345381526106,SimVerb3500
1403,criticize,hate,-0.46586345381526106,SimVerb3500
2595,observe,analyze,0.20080321285140568,SimVerb3500
1491,request,ask,0.6666666666666667,SimVerb3500
3416,include,engage,0.2329317269076303,SimVerb3500
1767,play,enjoy,0.0,SimVerb3500
1278,talk,persuade,-0.16666666666666663,SimVerb3500
2947,hit,throw,-0.4337349397590362,SimVerb3500
994,retain,keep,0.8995983935742973,SimVerb3500
464,return,recall,-0.03413654618473916,SimVerb3500
3253,hope,drive,-0.7670682730923695,SimVerb3500
3103,hop,gamble,-0.8333333333333334,SimVerb3500
2818,burn,crash,-0.6004016064257028,SimVerb3500
1760,urge,convince,0.12048192771084332,SimVerb3500
2119,drown,sink,-0.39959839357429716,SimVerb3500
3293,bound,pick,-0.7991967871485944,SimVerb3500
212,weave,drive,-0.8172690763052208,SimVerb3500
1036,perish,disappear,-0.2730923694779117,SimVerb3500
3388,hug,dismay,-0.9337349397590362,SimVerb3500
900,regret,dislike,-0.3674698795180723,SimVerb3500
1292,combine,add,0.5341365461847387,SimVerb3500
1298,build,accumulate,-0.20080321285140568,SimVerb3500
741,speak,tell,0.3674698795180722,SimVerb3500
3079,hide,swim,-0.9337349397590362,SimVerb3500
2721,reap,jump,-0.6666666666666667,SimVerb3500
2402,set,put,0.13253012048192758,SimVerb3500
509,permit,disallow,-0.6666666666666667,SimVerb3500
597,kill,poach,-0.33333333333333337,SimVerb3500
2628,sing,chirp,0.06626506024096379,SimVerb3500
981,be,become,0.16666666666666652,SimVerb3500
2766,convince,win,-0.5662650602409638,SimVerb3500
3083,assume,tumble,-0.8995983935742972,SimVerb3500
518,laugh,embarrass,-0.534136546184739,SimVerb3500
1157,admit,say,0.0,SimVerb3500
767,conquer,dominate,0.33333333333333326,SimVerb3500
2328,try,think,-0.29919678714859443,SimVerb3500
3215,roam,draw,-0.8995983935742972,SimVerb3500
123,forget,decay,-0.8333333333333334,SimVerb3500
1620,smash,hit,0.2991967871485943,SimVerb3500
1744,excuse,justify,0.034136546184738936,SimVerb3500
819,punish,hit,-0.10040160642570284,SimVerb3500
100,look,examine,0.6666666666666667,SimVerb3500
3080,acquire,tear,-0.8674698795180723,SimVerb3500
3235,tie,become,-0.8333333333333334,SimVerb3500
2677,punch,calculate,-0.7991967871485944,SimVerb3500
3061,lose,get,-0.7008032128514057,SimVerb3500
1103,pop,burst,0.7670682730923695,SimVerb3500
1283,attend,leave,-0.7670682730923695,SimVerb3500
2591,do,become,-0.39959839357429716,SimVerb3500
2803,attract,catch,-0.4337349397590362,SimVerb3500
2582,worry,despair,0.33333333333333326,SimVerb3500
2417,discover,analyze,-0.4337349397590362,SimVerb3500
2713,assume,believe,-0.39959839357429716,SimVerb3500
982,hypnotize,control,0.10040160642570273,SimVerb3500
456,disturb,awake,0.09036144578313232,SimVerb3500
2614,see,travel,-0.0662650602409639,SimVerb3500
2495,drain,remove,0.10040160642570273,SimVerb3500
381,drink,gulp,0.2991967871485943,SimVerb3500
3263,walk,refuse,-0.8333333333333334,SimVerb3500
2812,protect,hide,-0.0662650602409639,SimVerb3500
2149,restore,replace,-0.1325301204819277,SimVerb3500
1010,hit,punch,0.5341365461847387,SimVerb3500
1237,broil,burn,-0.46586345381526106,SimVerb3500
1918,judge,decide,0.3674698795180722,SimVerb3500
662,triumph,succeed,0.9658634538152606,SimVerb3500
1313,excel,win,0.2329317269076303,SimVerb3500
3172,inhale,feed,-0.6666666666666667,SimVerb3500
1392,define,clarify,0.46586345381526084,SimVerb3500
1947,tear,sob,0.06626506024096379,SimVerb3500
2749,engage,meet,-0.10040160642570284,SimVerb3500
2672,squeal,lie,-0.7991967871485944,SimVerb3500
1833,look,glare,0.034136546184738936,SimVerb3500
845,reduce,save,-0.16666666666666663,SimVerb3500
542,greet,salute,0.33333333333333326,SimVerb3500
2927,be,live,0.26706827309236925,SimVerb3500
2244,cough,sniff,-0.33333333333333337,SimVerb3500
2841,desire,hope,0.3674698795180722,SimVerb3500
1102,go,strive,-0.4839357429718876,SimVerb3500
2476,go,sell,-0.8674698795180723,SimVerb3500
1366,show,hide,-0.5662650602409638,SimVerb3500
1712,glide,soar,0.4999999999999998,SimVerb3500
1422,pretend,play,0.06626506024096379,SimVerb3500
2186,recycle,use,-0.39959839357429716,SimVerb3500
1378,punish,spank,0.18273092369477895,SimVerb3500
1048,give,disown,-0.8995983935742972,SimVerb3500
2496,ride,go,-0.0662650602409639,SimVerb3500
2247,annoy,tease,0.20080321285140568,SimVerb3500
1789,scramble,run,-0.0662650602409639,SimVerb3500
1877,demolish,smash,0.7008032128514057,SimVerb3500
237,receive,send,-0.534136546184739,SimVerb3500
1490,develop,build,0.4999999999999998,SimVerb3500
1660,shake,stir,-0.16666666666666663,SimVerb3500
1133,throw,fling,0.6666666666666667,SimVerb3500
2293,refuse,give,-0.8995983935742972,SimVerb3500
2403,engage,wed,-0.1325301204819277,SimVerb3500
163,rub,hold,-0.7008032128514057,SimVerb3500
1429,munch,crunch,0.2329317269076303,SimVerb3500
252,run,evacuate,-0.16666666666666663,SimVerb3500
3101,educate,pray,-0.9337349397590362,SimVerb3500
2095,reappear,repeat,-0.4337349397590362,SimVerb3500
930,yell,criticize,-0.6325301204819278,SimVerb3500
1743,insult,degrade,0.5662650602409638,SimVerb3500
2452,stop,spin,-1.0,SimVerb3500
1615,stop,yield,0.10040160642570273,SimVerb3500
1376,spend,use,-0.29919678714859443,SimVerb3500
1665,vanish,disappear,0.8995983935742973,SimVerb3500
1876,talk,sing,-0.39959839357429716,SimVerb3500
1873,aim,strive,0.5662650602409638,SimVerb3500
1090,punch,drink,-0.8333333333333334,SimVerb3500
2795,play,fight,-0.29919678714859443,SimVerb3500
593,become,arrive,-0.7329317269076305,SimVerb3500
677,run,operate,0.26706827309236925,SimVerb3500
41,know,inform,-0.6004016064257028,SimVerb3500
2477,ask,talk,0.06626506024096379,SimVerb3500
1399,accept,take,0.6666666666666667,SimVerb3500
2467,hurt,deceive,-0.1325301204819277,SimVerb3500
243,entertain,enjoy,-0.534136546184739,SimVerb3500
1124,defend,justify,0.3674698795180722,SimVerb3500
2441,pinch,tickle,-0.5662650602409638,SimVerb3500
1423,explode,erupt,0.6666666666666667,SimVerb3500
1213,hustle,dance,-0.23293172690763064,SimVerb3500
261,remark,talk,0.16666666666666652,SimVerb3500
1235,exchange,return,0.10040160642570273,SimVerb3500
834,spank,slap,0.5341365461847387,SimVerb3500
2704,drink,suck,0.10040160642570273,SimVerb3500
2545,fall,lay,-0.33333333333333337,SimVerb3500
1952,shake,wag,0.16666666666666652,SimVerb3500
1402,break,burst,0.06626506024096379,SimVerb3500
340,stop,whistle,-0.9337349397590362,SimVerb3500
1455,connect,join,0.7329317269076305,SimVerb3500
748,shun,reject,0.6004016064257027,SimVerb3500
2990,upset,overwhelm,-0.03413654618473916,SimVerb3500
480,comprehend,perceive,0.09036144578313232,SimVerb3500
1288,stir,blend,0.433734939759036,SimVerb3500
1860,stay,leave,-0.9658634538152611,SimVerb3500
1565,live,die,-0.8995983935742972,SimVerb3500
783,fasten,hold,-0.1325301204819277,SimVerb3500
3430,gamble,bet,0.8333333333333333,SimVerb3500
1450,gamble,waste,-0.3674698795180723,SimVerb3500
2302,fly,swim,-0.9337349397590362,SimVerb3500
3229,dare,acknowledge,-0.6004016064257028,SimVerb3500
2490,crave,yearn,0.6325301204819278,SimVerb3500
2194,beat,blend,-0.16666666666666663,SimVerb3500
2002,crunch,smash,0.3674698795180722,SimVerb3500
2426,result,affect,0.26706827309236925,SimVerb3500
2315,grow,increase,0.7329317269076305,SimVerb3500
3135,marry,adjourn,-0.7008032128514057,SimVerb3500
1803,lick,bite,-0.6004016064257028,SimVerb3500
1558,fail,discourage,-0.4337349397590362,SimVerb3500
1127,knock,tap,0.06626506024096379,SimVerb3500
626,ask,please,-0.6666666666666667,SimVerb3500
347,remove,evict,0.2329317269076303,SimVerb3500
2241,fail,miss,0.46586345381526084,SimVerb3500
2984,justify,believe,-0.3674698795180723,SimVerb3500
979,incline,decline,-0.9337349397590362,SimVerb3500
3016,overcome,fail,-0.9658634538152611,SimVerb3500
1513,debate,argue,0.6004016064257027,SimVerb3500
911,retreat,leave,0.7008032128514057,SimVerb3500
2196,examine,study,0.6666666666666667,SimVerb3500
632,spend,save,-0.7991967871485944,SimVerb3500
2673,crash,fall,-0.29919678714859443,SimVerb3500
445,exist,die,-0.7670682730923695,SimVerb3500
617,rip,tear,1.0,SimVerb3500
3085,ask,attempt,-0.3674698795180723,SimVerb3500
1475,die,disintegrate,-0.3674698795180723,SimVerb3500
2053,try,do,-0.1325301204819277,SimVerb3500
2382,please,entertain,0.034136546184738936,SimVerb3500
3368,assault,enrage,-0.7329317269076305,SimVerb3500
2110,glide,slide,0.030120481927710774,SimVerb3500
1723,assume,think,0.034136546184738936,SimVerb3500
353,relax,stretch,-0.2670682730923696,SimVerb3500
1232,criticize,offend,-0.33333333333333337,SimVerb3500
613,insult,criticize,0.433734939759036,SimVerb3500
2018,descend,come,-0.4337349397590362,SimVerb3500
1338,rap,knock,0.33333333333333326,SimVerb3500
2057,overpower,dominate,0.7008032128514057,SimVerb3500
1846,give,take,-0.7008032128514057,SimVerb3500
2223,develop,begin,-0.20080321285140568,SimVerb3500
57,agree,admit,-0.20080321285140568,SimVerb3500
3449,secure,survive,-0.534136546184739,SimVerb3500
2028,cook,grill,0.33333333333333326,SimVerb3500
2567,burst,implode,-0.0662650602409639,SimVerb3500
2921,concern,dismay,-0.20080321285140568,SimVerb3500
2423,dislike,admire,-1.0,SimVerb3500
2506,pretend,assume,-0.4337349397590362,SimVerb3500
2603,leave,skip,-0.33333333333333337,SimVerb3500
3286,correct,acknowledge,-0.4337349397590362,SimVerb3500
2289,move,scramble,0.034136546184738936,SimVerb3500
1421,leave,arrive,-0.9658634538152611,SimVerb3500
560,haul,pull,0.6325301204819278,SimVerb3500
707,retreat,run,0.13253012048192758,SimVerb3500
2254,disperse,sow,0.06626506024096379,SimVerb3500
424,mow,plow,-0.1325301204819277,SimVerb3500
1093,pour,drip,-0.3674698795180723,SimVerb3500
647,rejoice,celebrate,0.6666666666666667,SimVerb3500
72,hit,slap,0.6004016064257027,SimVerb3500
2177,waste,deteriorate,0.33333333333333326,SimVerb3500
1467,giggle,laugh,0.8674698795180722,SimVerb3500
1340,transplant,replace,0.0,SimVerb3500
1005,send,get,-0.6325301204819278,SimVerb3500
620,yell,scream,0.6064257028112447,SimVerb3500
1940,carry,lift,0.46586345381526084,SimVerb3500
1655,accuse,prosecute,0.10040160642570273,SimVerb3500
553,cover,bury,0.39959839357429705,SimVerb3500
2227,teach,know,-0.23293172690763064,SimVerb3500
2653,speak,scream,-0.4337349397590362,SimVerb3500
3191,refuse,slide,-0.9096385542168675,SimVerb3500
1925,forget,know,-0.7670682730923695,SimVerb3500
998,lie,disbelieve,-0.7008032128514057,SimVerb3500
1688,walk,stand,-0.3674698795180723,SimVerb3500
1980,hug,embrace,0.7329317269076305,SimVerb3500
1606,steal,abduct,0.13253012048192758,SimVerb3500
3203,fail,rely,-0.7991967871485944,SimVerb3500
3480,restrict,dance,-0.7991967871485944,SimVerb3500
2752,learn,retain,-0.4337349397590362,SimVerb3500
2419,hatch,escape,-0.23293172690763064,SimVerb3500
440,lie,deceive,0.8674698795180722,SimVerb3500
508,help,criticize,-0.8674698795180723,SimVerb3500
1100,crush,grind,0.4999999999999998,SimVerb3500
589,originate,begin,0.5341365461847387,SimVerb3500
2941,wipe,rub,0.5341365461847387,SimVerb3500
649,hate,shun,0.13253012048192758,SimVerb3500
3190,listen,seek,-0.4337349397590362,SimVerb3500
2042,arrive,come,0.433734939759036,SimVerb3500
3375,evacuate,determine,-0.8333333333333334,SimVerb3500
2890,attack,seize,-0.1325301204819277,SimVerb3500
1651,sink,fall,-0.10040160642570284,SimVerb3500
660,tell,notify,0.5341365461847387,SimVerb3500
630,suppose,imagine,0.26706827309236925,SimVerb3500
1731,leave,wait,-0.8674698795180723,SimVerb3500
2015,remain,leave,-0.8995983935742972,SimVerb3500
1350,suspect,think,0.33333333333333326,SimVerb3500
482,restore,repair,0.7008032128514057,SimVerb3500
3428,assume,adopt,-0.1325301204819277,SimVerb3500
2989,separate,organize,0.2329317269076303,SimVerb3500
1509,seek,hide,-0.9658634538152611,SimVerb3500
2443,conquer,gain,0.16666666666666652,SimVerb3500
2269,purchase,acquire,0.6064257028112447,SimVerb3500
2087,smother,hug,-0.20080321285140568,SimVerb3500
